transaction_id,date,year,month,quarter,customer_id,vehicle_platform,build_category,region,gear_category,brand,units_sold,unit_price,total_revenue,customer_age_bracket,purchase_channel,event_influence
TXN-002454,2022-03-12,2022,3,Q1,CUST-00454,Toyota Tacoma,mid,Rocky_Mountain,power,Battle Born,1,426.22,426.22,36-45,in_store,None
TXN-002732,2022-03-13,2022,3,Q1,CUST-01017,Land Rover Defender,expedition,Pacific_Northwest,shelter,ARB,1,3323.17,3323.17,26-35,online,None
TXN-002634,2022-03-13,2022,3,Q1,CUST-01179,Toyota 4Runner,expedition,Southwest,communication,Garmin,2,710.85,1421.7,46-55,online,None
TXN-002890,2022-03-14,2022,3,Q1,CUST-00871,Jeep Wrangler,entry,Southeast,suspension,Bilstein,2,946.77,1893.54,36-45,dealer,None
TXN-003131,2022-03-15,2022,3,Q1,CUST-00399,Toyota Tacoma,mid,Southeast,power,Battle Born,1,666.36,666.36,55+,in_store,None
TXN-003171,2022-03-15,2022,3,Q1,CUST-01130,Toyota Land Cruiser,expedition,Pacific_Northwest,recovery,Warn,2,867.04,1734.08,18-25,event,None
TXN-000401,2022-03-16,2022,3,Q1,CUST-00957,Toyota Tacoma,mid,Pacific_Northwest,suspension,Icon,3,1967.99,5903.97,36-45,in_store,None
TXN-002792,2022-03-16,2022,3,Q1,CUST-00083,Toyota 4Runner,expedition,Pacific_Northwest,recovery,ARB,2,1793.31,3586.62,18-25,online,None
TXN-002858,2022-03-17,2022,3,Q1,CUST-01125,Ford Bronco,mid,Pacific_Northwest,water_systems,Sawyer,1,417.95,417.95,55+,online,None
TXN-002004,2022-03-17,2022,3,Q1,CUST-00456,Land Rover Defender,expedition,Pacific_Northwest,shelter,Cascadia Vehicle Tents,1,3422.62,3422.62,26-35,event,None
TXN-000059,2022-03-17,2022,3,Q1,CUST-01112,Jeep Gladiator,mid,Pacific_Northwest,power,Goal Zero,4,723.34,2893.36,36-45,dealer,None
TXN-000857,2022-03-17,2022,3,Q1,CUST-01032,Jeep Wrangler,entry,Southeast,protection,Addictive Desert Designs,2,541.01,1082.02,26-35,online,None
TXN-002668,2022-03-17,2022,3,Q1,CUST-00338,RAM 2500,expedition,Pacific_Northwest,lighting,KC HiLiTES,1,785.0,785.0,18-25,in_store,None
TXN-001934,2022-03-18,2022,3,Q1,CUST-00274,Land Rover Defender,expedition,Southeast,shelter,iKamper,1,3236.88,3236.88,26-35,dealer,None
TXN-002483,2022-03-18,2022,3,Q1,CUST-00619,Toyota 4Runner,expedition,Texas_Mexico_Border,lighting,Diode Dynamics,1,1426.32,1426.32,46-55,online,None
TXN-001404,2022-03-18,2022,3,Q1,CUST-00335,Land Rover Defender,expedition,Rocky_Mountain,suspension,King,1,3881.82,3881.82,46-55,dealer,None
TXN-000363,2022-03-18,2022,3,Q1,CUST-00465,Toyota 4Runner,expedition,Southeast,power,Battle Born,3,1972.62,5917.86,55+,in_store,None
TXN-003482,2022-03-19,2022,3,Q1,CUST-01155,Land Rover Defender,expedition,Southeast,recovery,Viair,2,671.23,1342.46,36-45,event,None
TXN-000802,2022-03-20,2022,3,Q1,CUST-00528,Land Rover Defender,expedition,Texas_Mexico_Border,suspension,Old Man Emu,2,1682.44,3364.88,46-55,in_store,None
TXN-000820,2022-03-20,2022,3,Q1,CUST-00017,Land Rover Defender,expedition,Pacific_Northwest,communication,OnX,2,1089.82,2179.64,18-25,online,None
TXN-001199,2022-03-20,2022,3,Q1,CUST-00062,Toyota 4Runner,expedition,Southeast,protection,Metalmil,2,3377.22,6754.44,36-45,online,None
TXN-001101,2022-03-20,2022,3,Q1,CUST-00303,Land Rover Defender,expedition,Southwest,power,Goal Zero,1,2883.23,2883.23,55+,in_store,None
TXN-002191,2022-03-21,2022,3,Q1,CUST-00235,Jeep Gladiator,mid,Southwest,shelter,Cascadia Vehicle Tents,1,1210.99,1210.99,36-45,in_store,None
TXN-003395,2022-03-21,2022,3,Q1,CUST-01035,Jeep Wrangler,entry,Southwest,lighting,Rigid Industries,3,235.14,705.42,26-35,in_store,None
TXN-002108,2022-03-21,2022,3,Q1,CUST-00090,Toyota Land Cruiser,expedition,Rocky_Mountain,wheels_tires,Method Race Wheels,1,2315.25,2315.25,36-45,online,None
TXN-000838,2022-03-21,2022,3,Q1,CUST-00556,Toyota Land Cruiser,expedition,Pacific_Northwest,recovery,Factor 55,1,512.04,512.04,26-35,dealer,None
TXN-000650,2022-03-22,2022,3,Q1,CUST-00745,Toyota Tacoma,mid,Texas_Mexico_Border,navigation,Gaia GPS,3,214.0,642.0,55+,online,None
TXN-001148,2022-03-22,2022,3,Q1,CUST-00035,Jeep Wrangler,entry,Pacific_Northwest,communication,Iridium,2,142.13,284.26,36-45,online,None
TXN-001354,2022-03-22,2022,3,Q1,CUST-00174,Toyota Tacoma,mid,Southeast,water_systems,LifeStraw,1,234.04,234.04,36-45,event,None
TXN-000025,2022-03-23,2022,3,Q1,CUST-00317,Jeep Wrangler,entry,Rocky_Mountain,lighting,KC HiLiTES,2,274.51,549.02,36-45,online,None
TXN-002503,2022-03-23,2022,3,Q1,CUST-01186,Jeep Wrangler,entry,Rocky_Mountain,power,Redarc,2,230.84,461.68,36-45,online,None
TXN-001350,2022-03-25,2022,3,Q1,CUST-01191,RAM 2500,expedition,Pacific_Northwest,recovery,Warn,2,1545.44,3090.88,36-45,in_store,None
TXN-001785,2022-03-25,2022,3,Q1,CUST-00210,Jeep Wrangler,entry,Southeast,suspension,King,3,413.75,1241.25,18-25,dealer,None
TXN-002339,2022-03-25,2022,3,Q1,CUST-00931,Jeep Gladiator,mid,Pacific_Northwest,lighting,KC HiLiTES,1,571.2,571.2,18-25,online,None
TXN-000440,2022-03-25,2022,3,Q1,CUST-00582,RAM 2500,expedition,Texas_Mexico_Border,recovery,Warn,3,604.94,1814.82,18-25,dealer,None
TXN-000126,2022-03-26,2022,3,Q1,CUST-00594,Jeep Gladiator,mid,Southwest,communication,OnX,1,373.65,373.65,36-45,online,None
TXN-001982,2022-03-27,2022,3,Q1,CUST-00073,Toyota Tacoma,mid,Southeast,navigation,Magellan,1,374.26,374.26,55+,in_store,None
TXN-001269,2022-03-27,2022,3,Q1,CUST-00848,Toyota 4Runner,expedition,Southeast,protection,Fab Fours,3,1436.38,4309.14,26-35,online,None
TXN-001414,2022-03-27,2022,3,Q1,CUST-00102,RAM 2500,expedition,Texas_Mexico_Border,water_systems,ARB,2,1101.77,2203.54,55+,online,None
TXN-003036,2022-03-28,2022,3,Q1,CUST-00594,Toyota Land Cruiser,expedition,Southeast,navigation,TomTom,3,660.88,1982.64,18-25,in_store,None
TXN-000326,2022-03-28,2022,3,Q1,CUST-00574,Land Rover Defender,expedition,Pacific_Northwest,wheels_tires,Falken,4,3963.22,15852.88,55+,dealer,None
TXN-001004,2022-03-29,2022,3,Q1,CUST-00790,Toyota Land Cruiser,expedition,Rocky_Mountain,power,Redarc,1,3227.54,3227.54,36-45,in_store,None
TXN-003200,2022-03-29,2022,3,Q1,CUST-00224,Toyota Tacoma,mid,Texas_Mexico_Border,water_systems,ARB,1,291.92,291.92,36-45,event,None
TXN-000306,2022-03-29,2022,3,Q1,CUST-01068,RAM 2500,expedition,Texas_Mexico_Border,wheels_tires,Nitto,4,2159.62,8638.48,46-55,in_store,None
TXN-001452,2022-03-30,2022,3,Q1,CUST-00080,Land Rover Defender,expedition,Pacific_Northwest,protection,Frontrunner,3,2202.61,6607.83,55+,in_store,None
TXN-002763,2022-03-31,2022,3,Q1,CUST-00688,Toyota 4Runner,expedition,Southwest,shelter,ARB,2,2984.0,5968.0,36-45,online,None
TXN-001314,2022-03-31,2022,3,Q1,CUST-00643,Toyota Land Cruiser,expedition,Rocky_Mountain,suspension,Old Man Emu,1,1631.55,1631.55,36-45,event,None
TXN-000678,2022-03-31,2022,3,Q1,CUST-00139,Jeep Gladiator,mid,Texas_Mexico_Border,navigation,Gaia GPS,3,379.39,1138.17,46-55,dealer,None
TXN-002325,2022-04-01,2022,4,Q2,CUST-00822,Land Rover Defender,expedition,Southwest,navigation,Magellan,1,573.34,573.34,26-35,online,None
TXN-003404,2022-04-01,2022,4,Q2,CUST-00076,RAM 2500,expedition,Pacific_Northwest,wheels_tires,Nitto,1,4864.02,4864.02,36-45,online,Overland_Expo
TXN-002324,2022-04-01,2022,4,Q2,CUST-01154,RAM 2500,expedition,Texas_Mexico_Border,power,Battle Born,2,1903.69,3807.38,36-45,dealer,Overland_Expo
TXN-001086,2022-04-01,2022,4,Q2,CUST-00523,Ford Bronco,mid,Rocky_Mountain,communication,Iridium,2,296.16,592.32,46-55,in_store,None
TXN-001980,2022-04-02,2022,4,Q2,CUST-00373,Toyota 4Runner,expedition,Rocky_Mountain,recovery,Factor 55,1,1547.82,1547.82,18-25,online,Overland_Expo
TXN-003413,2022-04-02,2022,4,Q2,CUST-00527,Toyota 4Runner,expedition,Southwest,lighting,Rigid Industries,1,557.64,557.64,46-55,online,None
TXN-000803,2022-04-02,2022,4,Q2,CUST-00852,Toyota Tacoma,mid,Southeast,lighting,Diode Dynamics,1,246.47,246.47,26-35,online,None
TXN-001852,2022-04-02,2022,4,Q2,CUST-00104,Jeep Wrangler,entry,Texas_Mexico_Border,power,Battle Born,1,340.31,340.31,55+,event,None
TXN-000528,2022-04-03,2022,4,Q2,CUST-00384,Land Rover Defender,expedition,Southwest,water_systems,LifeStraw,2,704.95,1409.9,46-55,online,None
TXN-000492,2022-04-03,2022,4,Q2,CUST-00508,Toyota 4Runner,expedition,Texas_Mexico_Border,power,Redarc,1,1731.89,1731.89,36-45,online,None
TXN-001699,2022-04-03,2022,4,Q2,CUST-00185,Ford Bronco,mid,Texas_Mexico_Border,water_systems,Dometic,1,377.74,377.74,46-55,in_store,Overland_Expo
TXN-003207,2022-04-03,2022,4,Q2,CUST-00542,Toyota Land Cruiser,expedition,Southwest,navigation,Garmin,1,1121.58,1121.58,18-25,online,Overland_Expo
TXN-003044,2022-04-04,2022,4,Q2,CUST-00531,Ford Bronco,mid,Pacific_Northwest,lighting,Baja Designs,2,306.13,612.26,46-55,in_store,None
TXN-003276,2022-04-04,2022,4,Q2,CUST-00984,Toyota 4Runner,expedition,Rocky_Mountain,wheels_tires,BFGoodrich,1,2083.48,2083.48,36-45,in_store,None
TXN-000704,2022-04-04,2022,4,Q2,CUST-00266,Toyota 4Runner,expedition,Southwest,power,Battle Born,4,2150.58,8602.32,36-45,online,King_of_the_Hammers
TXN-000295,2022-04-04,2022,4,Q2,CUST-00971,Jeep Gladiator,mid,Southwest,shelter,Cascadia Vehicle Tents,1,1671.38,1671.38,36-45,online,None
TXN-000515,2022-04-04,2022,4,Q2,CUST-01010,Jeep Gladiator,mid,Southwest,protection,Addictive Desert Designs,1,1659.89,1659.89,18-25,in_store,Overland_Expo
TXN-000277,2022-04-04,2022,4,Q2,CUST-00391,RAM 2500,expedition,Texas_Mexico_Border,lighting,KC HiLiTES,2,606.3,1212.6,55+,online,King_of_the_Hammers
TXN-000268,2022-04-04,2022,4,Q2,CUST-00702,Ford Bronco,mid,Southwest,power,Battle Born,3,1164.07,3492.21,26-35,event,King_of_the_Hammers
TXN-002954,2022-04-04,2022,4,Q2,CUST-00219,Land Rover Defender,expedition,Pacific_Northwest,wheels_tires,Nitto,1,4229.71,4229.71,46-55,in_store,Overland_Expo
TXN-002882,2022-04-05,2022,4,Q2,CUST-00036,RAM 2500,expedition,Pacific_Northwest,recovery,Factor 55,3,1448.13,4344.39,55+,event,None
TXN-000212,2022-04-05,2022,4,Q2,CUST-00853,Ford Bronco,mid,Pacific_Northwest,recovery,Warn,2,848.37,1696.74,46-55,online,Overland_Expo
TXN-001165,2022-04-05,2022,4,Q2,CUST-01066,Toyota Tacoma,mid,Southeast,recovery,Viair,2,310.78,621.56,18-25,in_store,None
TXN-001714,2022-04-05,2022,4,Q2,CUST-00392,Chevy Colorado ZR2 Baja,baja_prerunner,Texas_Mexico_Border,navigation,Magellan,1,663.0,663.0,46-55,in_store,None
TXN-000402,2022-04-05,2022,4,Q2,CUST-01091,Jeep Gladiator,mid,Southwest,suspension,Old Man Emu,2,1886.05,3772.1,26-35,in_store,Overland_Expo
TXN-000199,2022-04-05,2022,4,Q2,CUST-00271,Toyota 4Runner,expedition,Southwest,lighting,Baja Designs,1,400.74,400.74,55+,in_store,None
TXN-002578,2022-04-05,2022,4,Q2,CUST-00889,Jeep Gladiator,mid,Texas_Mexico_Border,lighting,Baja Designs,2,443.4,886.8,46-55,in_store,None
TXN-000925,2022-04-06,2022,4,Q2,CUST-00975,Ford Bronco,mid,Southeast,recovery,Warn,1,838.31,838.31,26-35,dealer,Overland_Expo
TXN-001674,2022-04-06,2022,4,Q2,CUST-00572,Nissan Frontier Pro-4X,baja_prerunner,Texas_Mexico_Border,suspension,Fox,1,4700.09,4700.09,46-55,in_store,None
TXN-002894,2022-04-06,2022,4,Q2,CUST-00621,Jeep Gladiator,mid,Southeast,lighting,Rigid Industries,2,251.39,502.78,18-25,online,None
TXN-003283,2022-04-06,2022,4,Q2,CUST-00931,Land Rover Defender,expedition,Southwest,protection,Addictive Desert Designs,1,3609.69,3609.69,36-45,online,None
TXN-000278,2022-04-06,2022,4,Q2,CUST-00887,Toyota Land Cruiser,expedition,Southeast,wheels_tires,Falken,4,2538.54,10154.16,36-45,online,Overland_Expo
TXN-002210,2022-04-06,2022,4,Q2,CUST-00692,RAM 2500,expedition,Rocky_Mountain,navigation,Magellan,1,618.3,618.3,36-45,online,Overland_Expo
TXN-002072,2022-04-07,2022,4,Q2,CUST-00103,Toyota 4Runner,expedition,Texas_Mexico_Border,shelter,iKamper,1,2827.31,2827.31,36-45,in_store,Overland_Expo
TXN-000461,2022-04-07,2022,4,Q2,CUST-00315,Ford Bronco,mid,Texas_Mexico_Border,water_systems,National Luna,2,249.84,499.68,55+,event,None
TXN-003049,2022-04-07,2022,4,Q2,CUST-00652,Toyota Land Cruiser,expedition,Pacific_Northwest,suspension,King,3,4281.23,12843.69,36-45,dealer,None
TXN-002007,2022-04-08,2022,4,Q2,CUST-00538,Jeep Gladiator,mid,Southwest,wheels_tires,Nitto,4,2533.0,10132.0,36-45,in_store,None
TXN-001182,2022-04-08,2022,4,Q2,CUST-00416,Toyota Tacoma,mid,Texas_Mexico_Border,shelter,Tepui,1,1333.57,1333.57,36-45,in_store,Overland_Expo
TXN-000264,2022-04-09,2022,4,Q2,CUST-00020,Custom Trophy Truck,baja_prerunner,Southwest,wheels_tires,Nitto,1,4769.17,4769.17,46-55,in_store,None
TXN-002161,2022-04-09,2022,4,Q2,CUST-00627,Jeep Wrangler,entry,Rocky_Mountain,wheels_tires,Nitto,4,811.51,3246.04,55+,event,None
TXN-002333,2022-04-09,2022,4,Q2,CUST-01041,Ford Bronco,mid,Southwest,communication,OnX,3,474.16,1422.48,26-35,in_store,King_of_the_Hammers
TXN-000969,2022-04-09,2022,4,Q2,CUST-01042,Jeep Gladiator,mid,Southeast,protection,Metalmil,1,1199.09,1199.09,46-55,online,King_of_the_Hammers
TXN-001046,2022-04-10,2022,4,Q2,CUST-00318,Toyota Land Cruiser,expedition,Rocky_Mountain,recovery,Viair,1,711.57,711.57,26-35,online,Overland_Expo
TXN-002986,2022-04-10,2022,4,Q2,CUST-00161,Land Rover Defender,expedition,Southwest,water_systems,Sawyer,2,331.89,663.78,55+,in_store,None
TXN-002866,2022-04-11,2022,4,Q2,CUST-00694,Toyota Land Cruiser,expedition,Southeast,power,Redarc,2,3010.83,6021.66,55+,event,None
TXN-002065,2022-04-11,2022,4,Q2,CUST-00205,Ford Bronco,mid,Southwest,communication,Midland,1,176.42,176.42,46-55,online,None
TXN-001791,2022-04-11,2022,4,Q2,CUST-00861,Ford Bronco,mid,Rocky_Mountain,navigation,Magellan,2,371.66,743.32,36-45,event,King_of_the_Hammers
TXN-000390,2022-04-11,2022,4,Q2,CUST-00074,Custom Trophy Truck,baja_prerunner,Southwest,water_systems,Sawyer,2,306.45,612.9,36-45,online,None
TXN-000091,2022-04-12,2022,4,Q2,CUST-00997,Toyota Land Cruiser,expedition,Southwest,water_systems,LifeStraw,1,494.01,494.01,36-45,online,Overland_Expo
TXN-001865,2022-04-12,2022,4,Q2,CUST-01039,Jeep Wrangler,entry,Texas_Mexico_Border,suspension,Fox,1,1101.75,1101.75,36-45,in_store,None
TXN-003379,2022-04-12,2022,4,Q2,CUST-00666,Jeep Gladiator,mid,Rocky_Mountain,wheels_tires,Method Race Wheels,1,1848.59,1848.59,26-35,event,None
TXN-001465,2022-04-13,2022,4,Q2,CUST-00776,Land Rover Defender,expedition,Southwest,protection,Fab Fours,1,1837.65,1837.65,36-45,in_store,King_of_the_Hammers
TXN-000763,2022-04-13,2022,4,Q2,CUST-01199,Jeep Gladiator,mid,Rocky_Mountain,navigation,Magellan,1,234.4,234.4,26-35,dealer,Overland_Expo
TXN-001843,2022-04-13,2022,4,Q2,CUST-00311,Toyota Tacoma,mid,Southwest,lighting,KC HiLiTES,1,621.26,621.26,18-25,online,None
TXN-000041,2022-04-13,2022,4,Q2,CUST-00864,Jeep Wrangler,entry,Rocky_Mountain,wheels_tires,BFGoodrich,2,1391.68,2783.36,26-35,dealer,None
TXN-002486,2022-04-14,2022,4,Q2,CUST-00733,Jeep Wrangler,entry,Pacific_Northwest,water_systems,Sawyer,3,61.55,184.65,36-45,dealer,None
TXN-002606,2022-04-14,2022,4,Q2,CUST-01158,Land Rover Defender,expedition,Pacific_Northwest,navigation,OnX Offroad,3,1049.88,3149.64,36-45,in_store,None
TXN-002851,2022-04-14,2022,4,Q2,CUST-00778,RAM 2500,expedition,Texas_Mexico_Border,water_systems,Dometic,2,1095.22,2190.44,36-45,online,None
TXN-002692,2022-04-14,2022,4,Q2,CUST-00387,Toyota Tundra TRD Pro,baja_prerunner,Texas_Mexico_Border,communication,Garmin,1,1597.38,1597.38,26-35,online,None
TXN-002172,2022-04-15,2022,4,Q2,CUST-00609,Toyota 4Runner,expedition,Southeast,wheels_tires,KMC,2,3138.27,6276.54,36-45,online,None
TXN-001535,2022-04-15,2022,4,Q2,CUST-00120,RAM 2500,expedition,Rocky_Mountain,suspension,King,1,1801.44,1801.44,46-55,dealer,King_of_the_Hammers
TXN-002204,2022-04-15,2022,4,Q2,CUST-00471,Toyota 4Runner,expedition,Southwest,recovery,Warn,1,693.18,693.18,46-55,online,Overland_Expo
TXN-001939,2022-04-16,2022,4,Q2,CUST-00918,Toyota Tacoma,mid,Southwest,lighting,Rigid Industries,4,328.94,1315.76,36-45,event,None
TXN-002841,2022-04-16,2022,4,Q2,CUST-00724,Toyota Land Cruiser,expedition,Southwest,wheels_tires,Falken,2,3604.11,7208.22,26-35,dealer,None
TXN-001970,2022-04-17,2022,4,Q2,CUST-00606,Toyota Tacoma,mid,Southeast,recovery,Warn,1,392.84,392.84,55+,in_store,None
TXN-000572,2022-04-17,2022,4,Q2,CUST-00460,RAM 2500,expedition,Rocky_Mountain,shelter,Tepui,2,2506.44,5012.88,36-45,event,None
TXN-000042,2022-04-17,2022,4,Q2,CUST-00235,Toyota Tacoma,mid,Rocky_Mountain,suspension,Fox,3,1138.91,3416.73,18-25,in_store,Overland_Expo
TXN-001167,2022-04-17,2022,4,Q2,CUST-00293,Ford Bronco,mid,Pacific_Northwest,protection,Frontrunner,1,1314.29,1314.29,36-45,event,None
TXN-000641,2022-04-18,2022,4,Q2,CUST-00801,Jeep Gladiator,mid,Texas_Mexico_Border,recovery,Warn,1,502.45,502.45,46-55,dealer,None
TXN-000101,2022-04-18,2022,4,Q2,CUST-00683,Toyota Tacoma,mid,Rocky_Mountain,navigation,TomTom,1,489.49,489.49,46-55,dealer,None
TXN-003241,2022-04-18,2022,4,Q2,CUST-00414,RAM 2500,expedition,Rocky_Mountain,wheels_tires,Nitto,2,3518.58,7037.16,36-45,online,None
TXN-001467,2022-04-18,2022,4,Q2,CUST-00480,Toyota 4Runner,expedition,Southeast,suspension,Fox,1,3286.73,3286.73,36-45,in_store,Overland_Expo
TXN-000213,2022-04-18,2022,4,Q2,CUST-00936,Toyota 4Runner,expedition,Texas_Mexico_Border,protection,ARB,3,3598.1,10794.3,46-55,online,Overland_Expo
TXN-001733,2022-04-18,2022,4,Q2,CUST-00730,RAM 1500 TRX,baja_prerunner,Southwest,lighting,KC HiLiTES,2,2214.26,4428.52,55+,online,None
TXN-000958,2022-04-19,2022,4,Q2,CUST-00368,Toyota Tacoma,mid,Rocky_Mountain,water_systems,ARB,1,405.63,405.63,46-55,in_store,None
TXN-002682,2022-04-19,2022,4,Q2,CUST-00169,Nissan Frontier Pro-4X,baja_prerunner,Texas_Mexico_Border,suspension,Bilstein,1,8042.44,8042.44,46-55,online,None
TXN-000414,2022-04-19,2022,4,Q2,CUST-00784,Land Rover Defender,expedition,Southwest,lighting,KC HiLiTES,3,658.77,1976.31,46-55,online,Overland_Expo
TXN-002194,2022-04-19,2022,4,Q2,CUST-01163,RAM 2500,expedition,Rocky_Mountain,power,Victron,2,1170.86,2341.72,55+,online,Overland_Expo
TXN-002032,2022-04-19,2022,4,Q2,CUST-00023,Land Rover Defender,expedition,Southwest,navigation,Magellan,1,717.68,717.68,36-45,online,King_of_the_Hammers
TXN-001651,2022-04-20,2022,4,Q2,CUST-01108,Toyota Land Cruiser,expedition,Pacific_Northwest,suspension,Old Man Emu,1,4437.14,4437.14,46-55,online,None
TXN-000052,2022-04-20,2022,4,Q2,CUST-01071,Jeep Gladiator,mid,Texas_Mexico_Border,lighting,Baja Designs,1,658.67,658.67,36-45,event,Overland_Expo
TXN-003246,2022-04-20,2022,4,Q2,CUST-00943,Jeep Gladiator,mid,Pacific_Northwest,shelter,Front Runner,2,1272.59,2545.18,36-45,in_store,Overland_Expo
TXN-003405,2022-04-20,2022,4,Q2,CUST-00760,RAM 2500,expedition,Southeast,water_systems,National Luna,1,922.66,922.66,36-45,online,Overland_Expo
TXN-002435,2022-04-20,2022,4,Q2,CUST-01016,Toyota Tacoma,mid,Pacific_Northwest,communication,OnX,1,471.97,471.97,46-55,dealer,None
TXN-000015,2022-04-21,2022,4,Q2,CUST-00155,Toyota Tacoma,mid,Southwest,communication,Midland,1,307.01,307.01,36-45,in_store,Overland_Expo
TXN-002960,2022-04-21,2022,4,Q2,CUST-00681,Jeep Wrangler,entry,Pacific_Northwest,lighting,Rigid Industries,1,226.9,226.9,26-35,dealer,None
TXN-001237,2022-04-21,2022,4,Q2,CUST-00175,Ford Bronco,mid,Pacific_Northwest,wheels_tires,KMC,4,1555.86,6223.44,26-35,online,King_of_the_Hammers
TXN-002006,2022-04-21,2022,4,Q2,CUST-00105,Jeep Wrangler,entry,Pacific_Northwest,shelter,Tepui,1,515.97,515.97,36-45,in_store,None
TXN-003046,2022-04-22,2022,4,Q2,CUST-00801,Toyota Tacoma,mid,Southeast,recovery,Warn,1,650.4,650.4,26-35,in_store,King_of_the_Hammers
TXN-001618,2022-04-22,2022,4,Q2,CUST-00556,Toyota Tacoma,mid,Texas_Mexico_Border,wheels_tires,Falken,1,1942.95,1942.95,46-55,in_store,None
TXN-003127,2022-04-22,2022,4,Q2,CUST-00962,Toyota 4Runner,expedition,Texas_Mexico_Border,power,Victron,1,1119.72,1119.72,36-45,event,None
TXN-000581,2022-04-22,2022,4,Q2,CUST-00679,Jeep Wrangler,entry,Pacific_Northwest,communication,Garmin,1,150.18,150.18,46-55,dealer,None
TXN-001668,2022-04-22,2022,4,Q2,CUST-00616,Toyota Tacoma,mid,Rocky_Mountain,water_systems,ARB,2,476.34,952.68,46-55,online,King_of_the_Hammers
TXN-002940,2022-04-22,2022,4,Q2,CUST-00589,RAM 2500,expedition,Pacific_Northwest,suspension,King,1,2002.83,2002.83,26-35,dealer,King_of_the_Hammers
TXN-002689,2022-04-22,2022,4,Q2,CUST-00137,Jeep Wrangler,entry,Texas_Mexico_Border,lighting,Baja Designs,1,201.73,201.73,18-25,in_store,None
TXN-002719,2022-04-22,2022,4,Q2,CUST-00582,Toyota Land Cruiser,expedition,Rocky_Mountain,navigation,Garmin,1,453.65,453.65,46-55,event,Overland_Expo
TXN-002934,2022-04-22,2022,4,Q2,CUST-00485,Toyota Tacoma,mid,Texas_Mexico_Border,lighting,Baja Designs,2,794.83,1589.66,46-55,in_store,Overland_Expo
TXN-002796,2022-04-23,2022,4,Q2,CUST-00593,Toyota Land Cruiser,expedition,Pacific_Northwest,wheels_tires,Method Race Wheels,4,2780.16,11120.64,36-45,event,Overland_Expo
TXN-003453,2022-04-23,2022,4,Q2,CUST-00197,Ford F-150 Raptor,baja_prerunner,Southwest,wheels_tires,KMC,1,4885.7,4885.7,55+,online,None
TXN-000968,2022-04-23,2022,4,Q2,CUST-00643,Jeep Wrangler,entry,Southeast,lighting,KC HiLiTES,3,244.53,733.59,36-45,in_store,None
TXN-002062,2022-04-24,2022,4,Q2,CUST-01170,Ford Bronco,mid,Rocky_Mountain,wheels_tires,BFGoodrich,4,1035.81,4143.24,26-35,in_store,None
TXN-002878,2022-04-24,2022,4,Q2,CUST-01199,Jeep Wrangler,entry,Pacific_Northwest,power,Jackery,3,278.95,836.85,55+,online,None
TXN-000697,2022-04-25,2022,4,Q2,CUST-00977,Ford Bronco,mid,Texas_Mexico_Border,protection,ARB,2,1052.12,2104.24,18-25,in_store,None
TXN-000899,2022-04-25,2022,4,Q2,CUST-00468,Jeep Wrangler,entry,Pacific_Northwest,communication,Uniden,2,77.4,154.8,55+,dealer,None
TXN-002144,2022-04-25,2022,4,Q2,CUST-00312,Ford Bronco,mid,Pacific_Northwest,wheels_tires,Falken,2,2219.5,4439.0,26-35,online,Overland_Expo
TXN-003326,2022-04-25,2022,4,Q2,CUST-00660,Toyota 4Runner,expedition,Southeast,power,Redarc,2,1016.9,2033.8,55+,in_store,Overland_Expo
TXN-001578,2022-04-26,2022,4,Q2,CUST-00787,RAM 2500,expedition,Southwest,communication,Garmin,1,578.09,578.09,36-45,in_store,None
TXN-003332,2022-04-27,2022,4,Q2,CUST-00541,Jeep Wrangler,entry,Southwest,shelter,ARB,1,762.19,762.19,26-35,in_store,None
TXN-001851,2022-04-27,2022,4,Q2,CUST-01089,Jeep Wrangler,entry,Southwest,lighting,Diode Dynamics,1,239.97,239.97,46-55,online,None
TXN-001654,2022-04-27,2022,4,Q2,CUST-00695,Ford Bronco,mid,Southeast,communication,Garmin,1,172.23,172.23,36-45,in_store,None
